date,MACD,MACD_Hist,MACD_Signal
2015-03-10,0.5473,0.0045,0.5428
2015-03-11,0.5434,0.0004,0.5429
2015-03-12,0.5174,-0.0205,0.5378
2015-03-13,0.4935,-0.0355,0.529
2015-03-16,0.4907,-0.0306,0.5213
2015-03-17,0.5052,-0.0129,0.5181
2015-03-18,0.4805,-0.03,0.5106
2015-03-19,0.4833,-0.0219,0.5051
2015-03-20,0.5002,-0.0039,0.5041
2015-03-23,0.4472,-0.0456,0.4927
2015-03-24,0.3758,-0.0936,0.4694
2015-03-25,0.2071,-0.2098,0.4169
2015-03-26,0.0666,-0.2802,0.3468
2015-03-27,-0.0111,-0.2864,0.2752
2015-03-30,-0.0648,-0.272,0.2072
2015-03-31,-0.1495,-0.2854,0.1359
2015-04-01,-0.2074,-0.2746,0.0672
2015-04-02,-0.2464,-0.2509,0.0045
2015-04-06,-0.2259,-0.1843,-0.0416
2015-04-07,-0.1917,-0.1201,-0.0716
2015-04-08,-0.15,-0.0627,-0.0873
2015-04-09,-0.0753,0.0096,-0.0849
2015-04-10,0.0029,0.0702,-0.0673
2015-04-13,0.0473,0.0917,-0.0444
2015-04-14,0.0664,0.0886,-0.0222
2015-04-15,0.1021,0.0995,0.0026
2015-04-16,0.1178,0.0922,0.0257
2015-04-17,0.1056,0.064,0.0417
2015-04-20,0.0861,0.0356,0.0506
2015-04-21,0.067,0.0132,0.0538
2015-04-22,0.0717,0.0143,0.0574
2015-04-23,0.0673,0.0079,0.0594
2015-04-24,0.048,-0.0091,0.0571
2015-04-27,0.0458,-0.009,0.0548
2015-04-28,0.052,-0.0023,0.0543
2015-04-29,0.0431,-0.009,0.052
2015-04-30,0.04,-0.0096,0.0496
2015-05-01,0.0814,0.0254,0.056
2015-05-04,0.1017,0.0366,0.0651
2015-05-05,0.0702,0.0041,0.0661
2015-05-06,0.0503,-0.0126,0.063
2015-05-07,0.0653,0.0018,0.0634
2015-05-08,-0.0566,-0.096,0.0394
2015-05-11,-0.1669,-0.1651,-0.0018
2015-05-12,-0.2356,-0.187,-0.0486
2015-05-13,-0.2771,-0.1828,-0.0943
2015-05-14,-0.2793,-0.148,-0.1313
2015-05-15,-0.2771,-0.1166,-0.1604
2015-05-18,-0.2746,-0.0913,-0.1833
2015-05-19,-0.2878,-0.0836,-0.2042
2015-05-20,-0.2949,-0.0726,-0.2223
2015-05-21,-0.3091,-0.0694,-0.2397
2015-05-22,-0.3191,-0.0635,-0.2555
2015-05-26,-0.3336,-0.0624,-0.2712
2015-05-27,-0.2527,0.0148,-0.2675
2015-05-28,-0.1624,0.084,-0.2465
2015-05-29,-0.0907,0.1246,-0.2153
2015-06-01,-0.0135,0.1615,-0.1749
2015-06-02,0.0116,0.1493,-0.1376
2015-06-03,0.0125,0.1201,-0.1076
2015-06-04,0.0441,0.1213,-0.0773
2015-06-05,0.0819,0.1273,-0.0454
2015-06-08,0.0699,0.0923,-0.0224
2015-06-09,0.0685,0.0727,-0.0042
2015-06-10,0.0355,0.0318,0.0037
2015-06-11,0.0276,0.0191,0.0085
2015-06-12,-0.026,-0.0276,0.0016
2015-06-15,-0.0709,-0.058,-0.0129
2015-06-16,-0.0845,-0.0573,-0.0272
2015-06-17,-0.0742,-0.0376,-0.0366
2015-06-18,-0.0366,-0.0,-0.0366
2015-06-19,-0.0124,0.0194,-0.0318
2015-06-22,-0.0008,0.0248,-0.0256
2015-06-23,-0.036,-0.0083,-0.0276
2015-06-24,-0.0799,-0.0418,-0.0381
2015-06-25,-0.1006,-0.05,-0.0506
2015-06-26,-0.15,-0.0795,-0.0705
2015-06-29,-0.2364,-0.1328,-0.1037
2015-06-30,-0.3023,-0.1589,-0.1434
2015-07-01,-0.3273,-0.1471,-0.1802
2015-07-02,-0.3415,-0.1291,-0.2124
2015-07-06,-0.3688,-0.1251,-0.2437
2015-07-07,-0.4162,-0.138,-0.2782
2015-07-08,-0.4598,-0.1453,-0.3145
2015-07-09,-0.5079,-0.1547,-0.3532
2015-07-10,-0.5126,-0.1275,-0.3851
2015-07-13,-0.5001,-0.092,-0.4081
2015-07-14,-0.4838,-0.0606,-0.4232
2015-07-15,-0.4767,-0.0428,-0.4339
2015-07-16,-0.4306,0.0026,-0.4333
2015-07-17,-0.3992,0.0273,-0.4264
2015-07-20,-0.3995,0.0216,-0.421
2015-07-21,-0.388,0.0264,-0.4144
2015-07-22,-0.4053,0.0073,-0.4126
2015-07-23,-0.3947,0.0143,-0.409
2015-07-24,-0.4002,0.007,-0.4073
2015-07-27,-0.4088,-0.0012,-0.4076
2015-07-28,-0.3773,0.0242,-0.4015
2015-07-29,-0.3292,0.0578,-0.3871
2015-07-30,-0.2838,0.0826,-0.3664
2015-07-31,-0.2506,0.0927,-0.3432
2015-08-03,-0.1945,0.119,-0.3135
2015-08-04,-0.1421,0.1372,-0.2792
2015-08-05,-0.0826,0.1573,-0.2399
2015-08-06,-0.0454,0.1556,-0.201
2015-08-07,0.1861,0.3097,-0.1236
2015-08-10,0.4291,0.4422,-0.013
2015-08-11,0.6051,0.4945,0.1106
2015-08-12,0.7409,0.5042,0.2366
2015-08-13,0.8228,0.4689,0.3539
2015-08-14,0.8792,0.4203,0.459
2015-08-17,0.9015,0.354,0.5475
2015-08-18,0.8839,0.2691,0.6147
2015-08-19,0.8529,0.1905,0.6624
2015-08-20,0.7526,0.0722,0.6804
2015-08-21,0.6105,-0.056,0.6664
2015-08-24,0.4315,-0.1879,0.6194
2015-08-25,0.2521,-0.2939,0.546
2015-08-26,0.2307,-0.2522,0.4829
2015-08-27,0.2767,-0.165,0.4417
2015-08-28,0.3176,-0.0993,0.4168
2015-08-31,0.326,-0.0727,0.3987
2015-09-01,0.2556,-0.1145,0.3701
2015-09-02,0.2493,-0.0966,0.3459
2015-09-03,0.2463,-0.0797,0.326
2015-09-04,0.1997,-0.101,0.3007
2015-09-08,0.2351,-0.0525,0.2876
2015-09-09,0.2242,-0.0507,0.2749
2015-09-10,0.2411,-0.0271,0.2682
2015-09-11,0.2571,-0.0088,0.266
2015-09-14,0.27,0.0032,0.2668
2015-09-15,0.2969,0.0241,0.2728
2015-09-16,0.3274,0.0437,0.2837
2015-09-17,0.3643,0.0645,0.2998
2015-09-18,0.3874,0.0701,0.3173
2015-09-21,0.4203,0.0824,0.3379
2015-09-22,0.3902,0.0418,0.3484
2015-09-23,0.371,0.0181,0.3529
2015-09-24,0.3868,0.0271,0.3597
2015-09-25,0.4083,0.0389,0.3694
2015-09-28,0.3958,0.0211,0.3747
2015-09-29,0.4142,0.0316,0.3826
2015-09-30,0.4989,0.093,0.4058
2015-10-01,0.5212,0.0923,0.4289
2015-10-02,0.5831,0.1233,0.4597
2015-10-05,0.6743,0.1717,0.5027
2015-10-06,0.7645,0.2094,0.555
2015-10-07,0.8479,0.2343,0.6136
2015-10-08,0.9156,0.2416,0.674
2015-10-09,0.9502,0.221,0.7292
2015-10-12,0.9888,0.2077,0.7812
2015-10-13,1.0118,0.1845,0.8273
2015-10-14,1.0949,0.2141,0.8808
2015-10-15,1.1531,0.2178,0.9353
2015-10-16,1.2198,0.2276,0.9922
2015-10-19,1.2542,0.2096,1.0446
2015-10-20,1.2637,0.1753,1.0884
2015-10-21,1.228,0.1117,1.1163
2015-10-22,1.265,0.1189,1.1461
2015-10-23,1.2947,0.1189,1.1758
2015-10-26,1.2929,0.0937,1.1992
2015-10-27,1.2752,0.0607,1.2144
2015-10-28,1.2651,0.0405,1.2245
2015-10-29,1.1638,-0.0486,1.2124
2015-10-30,1.1262,-0.069,1.1951
2015-11-02,1.1102,-0.0679,1.1781
2015-11-03,1.0691,-0.0872,1.1563
2015-11-04,0.9872,-0.1353,1.1225
2015-11-05,0.8863,-0.189,1.0753
2015-11-06,1.1034,0.0225,1.0809
2015-11-09,1.2498,0.1351,1.1147
2015-11-10,1.3024,0.1502,1.1522
2015-11-11,1.3048,0.1221,1.1827
2015-11-12,1.2831,0.0803,1.2028
2015-11-13,1.2036,0.0006,1.203
2015-11-16,1.1754,-0.022,1.1974
2015-11-17,1.1399,-0.046,1.1859
2015-11-18,1.1494,-0.0292,1.1786
2015-11-19,1.1509,-0.0222,1.1731
2015-11-20,1.1606,-0.01,1.1706
2015-11-23,1.1174,-0.0426,1.1599
2015-11-24,1.0907,-0.0554,1.1461
2015-11-25,1.0543,-0.0735,1.1277
2015-11-27,1.0344,-0.0747,1.1091
2015-11-30,1.0334,-0.0606,1.0939
2015-12-01,1.103,0.0072,1.0957
2015-12-02,1.125,0.0234,1.1016
2015-12-03,1.1238,0.0178,1.106
2015-12-04,1.2154,0.0875,1.1279
2015-12-07,1.2222,0.0755,1.1468
2015-12-08,1.2496,0.0822,1.1673
2015-12-09,1.1889,0.0173,1.1717
2015-12-10,1.1494,-0.0178,1.1672
2015-12-11,1.0663,-0.0807,1.147
2015-12-14,0.9954,-0.1213,1.1167
2015-12-15,0.9604,-0.1251,1.0854
2015-12-16,0.938,-0.118,1.0559
2015-12-17,0.8698,-0.1489,1.0187
2015-12-18,0.7643,-0.2036,0.9678
2015-12-21,0.7331,-0.1878,0.9209
2015-12-22,0.7031,-0.1742,0.8773
2015-12-23,0.6815,-0.1566,0.8382
2015-12-24,0.6661,-0.1377,0.8037
2015-12-28,0.644,-0.1278,0.7718
2015-12-29,0.6624,-0.0875,0.7499
2015-12-30,0.6461,-0.083,0.7291
2015-12-31,0.5917,-0.1099,0.7017
2016-01-04,0.4953,-0.1651,0.6604
2016-01-05,0.4556,-0.1638,0.6194
2016-01-06,0.3108,-0.2469,0.5577
2016-01-07,0.0941,-0.3709,0.465
2016-01-08,-0.1286,-0.4749,0.3463
2016-01-11,-0.2976,-0.5151,0.2175
2016-01-12,-0.3868,-0.4834,0.0966
2016-01-13,-0.5256,-0.4978,-0.0278
2016-01-14,-0.6755,-0.5181,-0.1574
2016-01-15,-0.9096,-0.6018,-0.3078
2016-01-19,-1.0652,-0.6059,-0.4593
2016-01-20,-1.1629,-0.5629,-0.6
2016-01-21,-1.2007,-0.4806,-0.7201
2016-01-22,-1.1648,-0.3557,-0.8091
2016-01-25,-1.1258,-0.2534,-0.8724
2016-01-26,-1.06,-0.1501,-0.9099
2016-01-27,-1.0236,-0.0909,-0.9327
2016-01-28,-1.0081,-0.0603,-0.9478
2016-01-29,-0.8855,0.0498,-0.9353
2016-02-01,-0.7786,0.1253,-0.904
2016-02-02,-0.7849,0.0952,-0.8802
2016-02-03,-0.7697,0.0883,-0.8581
2016-02-04,-0.7483,0.0879,-0.8361
2016-02-05,-0.8649,-0.023,-0.8419
2016-02-08,-1.043,-0.1609,-0.8821
2016-02-09,-1.149,-0.2136,-0.9355
2016-02-10,-1.2238,-0.2307,-0.9932
2016-02-11,-1.2789,-0.2286,-1.0503
2016-02-12,-1.2731,-0.1783,-1.0949
2016-02-16,-1.1536,-0.047,-1.1066
2016-02-17,-0.9933,0.0906,-1.084
2016-02-18,-0.6666,0.3339,-1.0005
2016-02-19,-0.3711,0.5035,-0.8746
2016-02-22,-0.0492,0.6603,-0.7095
2016-02-23,0.2099,0.7356,-0.5256
2016-02-24,0.4281,0.763,-0.3349
2016-02-25,0.5997,0.7477,-0.148
2016-02-26,0.7106,0.6869,0.0238
2016-02-29,0.7639,0.5921,0.1718
2016-03-01,0.9078,0.5888,0.319
2016-03-02,1.0254,0.5651,0.4603
2016-03-03,1.0826,0.4979,0.5847
2016-03-04,1.1072,0.418,0.6892
2016-03-07,1.0971,0.3263,0.7708
2016-03-08,1.0296,0.207,0.8226
2016-03-09,0.9634,0.1127,0.8507
2016-03-10,0.8965,0.0366,0.8599
2016-03-11,0.877,0.0137,0.8633
2016-03-14,0.8581,-0.0042,0.8623
2016-03-15,0.8208,-0.0332,0.854
2016-03-16,0.8587,0.0038,0.8549
2016-03-17,0.8564,0.0011,0.8552
2016-03-18,0.9237,0.0548,0.8689
2016-03-21,0.9739,0.084,0.8899
2016-03-22,0.9974,0.086,0.9114
2016-03-23,1.0507,0.1114,0.9393
2016-03-24,1.0844,0.1161,0.9683
2016-03-28,1.1264,0.1265,0.9999
2016-03-29,1.1912,0.153,1.0382
2016-03-30,1.2579,0.1758,1.0821
2016-03-31,1.2854,0.1626,1.1228
2016-04-01,1.3338,0.1688,1.165
2016-04-04,1.3286,0.1309,1.1977
2016-04-05,1.3054,0.0862,1.2192
2016-04-06,1.2763,0.0457,1.2307
2016-04-07,1.2095,-0.0169,1.2264
2016-04-08,1.1617,-0.0518,1.2135
2016-04-11,1.1286,-0.0679,1.1965
2016-04-12,1.0866,-0.088,1.1745
2016-04-13,1.113,-0.0492,1.1622
2016-04-14,1.1291,-0.0265,1.1556
2016-04-15,1.1519,-0.0029,1.1549
2016-04-18,1.1439,-0.0087,1.1527
2016-04-19,1.072,-0.0645,1.1365
2016-04-20,1.0146,-0.0976,1.1122
2016-04-21,0.9548,-0.1259,1.0807
2016-04-22,0.886,-0.1558,1.0417
2016-04-25,0.8363,-0.1644,1.0007
2016-04-26,0.7902,-0.1683,0.9586
2016-04-27,0.8114,-0.1178,0.9291
2016-04-28,0.7301,-0.1592,0.8893
2016-04-29,0.6047,-0.2277,0.8324
2016-05-02,0.537,-0.2363,0.7733
2016-05-03,0.4436,-0.2638,0.7074
2016-05-04,0.3007,-0.3253,0.626
2016-05-05,0.2021,-0.3392,0.5413
2016-05-06,0.1512,-0.312,0.4632
2016-05-09,0.1057,-0.286,0.3917
2016-05-10,0.123,-0.215,0.338
2016-05-11,0.1432,-0.1558,0.299
2016-05-12,0.1183,-0.1446,0.2629
2016-05-13,0.529,0.2129,0.3161
2016-05-16,0.9413,0.5001,0.4411
2016-05-17,1.2607,0.6557,0.6051
2016-05-18,1.5828,0.7822,0.8006
2016-05-19,1.8322,0.8253,1.0069
2016-05-20,2.069,0.8497,1.2194
2016-05-23,2.2365,0.8138,1.4228
2016-05-24,2.4189,0.7969,1.622
2016-05-25,2.519,0.7176,1.8014
2016-05-26,2.6071,0.6445,1.9625
2016-05-27,2.6663,0.563,2.1033
2016-05-31,2.7477,0.5155,2.2322
2016-06-01,2.7873,0.4441,2.3432
2016-06-02,2.813,0.3758,2.4372
2016-06-03,2.7483,0.249,2.4994
2016-06-06,2.6473,0.1183,2.529
2016-06-07,2.5451,0.0129,2.5322
2016-06-08,2.424,-0.0865,2.5106
2016-06-09,2.3973,-0.0906,2.4879
2016-06-10,2.2549,-0.1864,2.4413
2016-06-13,2.1647,-0.2213,2.386
2016-06-14,2.0766,-0.2475,2.3241
2016-06-15,2.0221,-0.2416,2.2637
2016-06-16,1.9716,-0.2337,2.2053
2016-06-17,1.8433,-0.2896,2.1329
2016-06-20,1.7888,-0.2753,2.0641
2016-06-21,1.7026,-0.2892,1.9918
2016-06-22,1.6124,-0.3035,1.9159
2016-06-23,1.624,-0.2336,1.8575
2016-06-24,1.3943,-0.3706,1.7649
2016-06-27,1.1594,-0.4844,1.6438
2016-06-28,1.0148,-0.5032,1.518
2016-06-29,0.9497,-0.4546,1.4043
2016-06-30,0.9167,-0.3901,1.3068
2016-07-01,0.8524,-0.3635,1.2159
2016-07-05,0.8474,-0.2948,1.1422
2016-07-06,0.8577,-0.2276,1.0853
2016-07-07,0.955,-0.1043,1.0593
2016-07-08,1.1766,0.0939,1.0827
2016-07-11,1.4302,0.278,1.1522
2016-07-12,1.6748,0.4181,1.2568
2016-07-13,1.8458,0.4712,1.3746
2016-07-14,2.0018,0.5018,1.5
2016-07-15,2.0517,0.4414,1.6103
2016-07-18,2.089,0.3829,1.7061
2016-07-19,2.1383,0.3458,1.7925
2016-07-20,2.2084,0.3327,1.8757
2016-07-21,2.1583,0.2261,1.9322
2016-07-22,2.2102,0.2224,1.9878
2016-07-25,2.3062,0.2547,2.0515
2016-07-26,2.431,0.3036,2.1274
2016-07-27,2.4555,0.2625,2.193
2016-07-28,2.4563,0.2107,2.2457
2016-07-29,2.5024,0.2054,2.297
2016-08-01,2.4804,0.1467,2.3337
2016-08-02,2.3799,0.037,2.3429
2016-08-03,2.286,-0.0455,2.3316
2016-08-04,2.2694,-0.0498,2.3191
2016-08-05,2.3078,-0.009,2.3169
2016-08-08,2.3547,0.0303,2.3244
2016-08-09,2.3766,0.0417,2.3349
2016-08-10,2.3364,0.0012,2.3352
2016-08-11,2.3731,0.0304,2.3428
2016-08-12,2.6413,0.2389,2.4025
2016-08-15,2.8166,0.3313,2.4853
2016-08-16,2.8915,0.3249,2.5665
2016-08-17,2.8015,0.188,2.6135
2016-08-18,2.7749,0.1291,2.6458
2016-08-19,2.7352,0.0715,2.6637
2016-08-22,2.6936,0.024,2.6697
2016-08-23,2.6615,-0.0065,2.668
2016-08-24,2.5286,-0.1115,2.6402
2016-08-25,2.363,-0.2217,2.5847
2016-08-26,2.2462,-0.2708,2.517
2016-08-29,2.1259,-0.3129,2.4388
2016-08-30,1.9787,-0.3681,2.3468
2016-08-31,1.8177,-0.4233,2.2409
2016-09-01,1.8152,-0.3406,2.1558
2016-09-02,1.7431,-0.3302,2.0732
2016-09-06,1.7138,-0.2875,2.0014
2016-09-07,1.5972,-0.3234,1.9205
2016-09-08,1.5235,-0.3176,1.8411
2016-09-09,1.1995,-0.5133,1.7128
2016-09-12,1.0301,-0.5462,1.5762
2016-09-13,0.8154,-0.6087,1.4241
2016-09-14,0.6802,-0.5951,1.2753
2016-09-15,0.7492,-0.4208,1.1701
2016-09-16,0.8067,-0.2907,1.0974
2016-09-19,0.9088,-0.1509,1.0597
2016-09-20,0.9321,-0.102,1.0342
2016-09-21,1.081,0.0375,1.0436
2016-09-22,1.1981,0.1236,1.0745
2016-09-23,1.2706,0.1569,1.1137
2016-09-26,1.2642,0.1204,1.1438
2016-09-27,1.4203,0.2212,1.1991
2016-09-28,1.5456,0.2772,1.2684
2016-09-29,1.6756,0.3258,1.3498
2016-09-30,1.8477,0.3983,1.4494
2016-10-03,1.9559,0.4052,1.5507
2016-10-04,2.0064,0.3646,1.6418
2016-10-05,2.0175,0.3005,1.717
2016-10-06,1.9323,0.1722,1.76
2016-10-07,1.8043,0.0354,1.7689
2016-10-10,1.7035,-0.0523,1.7558
2016-10-11,1.5277,-0.1825,1.7102
2016-10-12,1.3965,-0.251,1.6475
2016-10-13,1.1916,-0.3647,1.5563
2016-10-14,1.0686,-0.3902,1.4587
2016-10-17,0.9297,-0.4232,1.3529
2016-10-18,0.8901,-0.3703,1.2604
2016-10-19,0.8377,-0.3381,1.1758
2016-10-20,0.8876,-0.2306,1.1182
2016-10-21,0.9015,-0.1734,1.0748
2016-10-24,1.1549,0.0641,1.0909
2016-10-25,1.4329,0.2736,1.1593
2016-10-26,1.6575,0.3986,1.2589
2016-10-27,1.6965,0.35,1.3464
2016-10-28,1.6981,0.2814,1.4168
2016-10-31,1.7279,0.2489,1.479
2016-11-01,1.5633,0.0674,1.4958
2016-11-02,1.3933,-0.082,1.4753
2016-11-03,1.1804,-0.2359,1.4164
2016-11-04,0.9691,-0.3578,1.3269
2016-11-07,1.0877,-0.1914,1.2791
2016-11-08,1.1594,-0.0958,1.2551
2016-11-09,1.1066,-0.1188,1.2254
2016-11-10,0.878,-0.278,1.1559
2016-11-11,2.3002,0.9154,1.3848
2016-11-14,3.0429,1.3265,1.7164
2016-11-15,3.7935,1.6617,2.1318
2016-11-16,4.7723,2.1124,2.6599
2016-11-17,5.5454,2.3084,3.237
2016-11-18,6.1653,2.3426,3.8227
2016-11-21,6.5504,2.1822,4.3682
2016-11-22,6.8309,1.9702,4.8608
2016-11-23,6.9984,1.7101,5.2883
2016-11-25,7.065,1.4214,5.6436
2016-11-28,7.0327,1.1112,5.9215
2016-11-29,6.8586,0.7497,6.1089
2016-11-30,6.5603,0.3611,6.1992
2016-12-01,5.8881,-0.2489,6.137
2016-12-02,5.3589,-0.6224,5.9814
2016-12-05,5.1569,-0.6596,5.8165
2016-12-06,5.0603,-0.6049,5.6652
2016-12-07,5.0609,-0.4834,5.5444
2016-12-08,4.877,-0.5339,5.4109
2016-12-09,4.5448,-0.6929,5.2377
2016-12-12,4.0549,-0.9462,5.0011
2016-12-13,3.7509,-1.0002,4.7511
2016-12-14,3.8911,-0.6879,4.5791
2016-12-15,4.137,-0.3537,4.4907
2016-12-16,4.4181,-0.0581,4.4761
2016-12-19,4.6852,0.1673,4.518
2016-12-20,5.1236,0.4845,4.6391
2016-12-21,5.4613,0.6577,4.8035
2016-12-22,5.7657,0.7698,4.996
2016-12-23,6.1515,0.9244,5.2271
2016-12-27,6.9852,1.4065,5.5787
2016-12-28,6.9149,1.069,5.8459
2016-12-29,6.955,0.8873,6.0678
2016-12-30,6.533,0.3722,6.1608
2017-01-03,5.7507,-0.3281,6.0788
2017-01-04,5.262,-0.6534,5.9154
2017-01-05,4.6078,-1.0461,5.6539
2017-01-06,4.1512,-1.2022,5.3534
2017-01-09,4.0796,-1.019,5.0986
2017-01-10,3.9124,-0.9489,4.8614
2017-01-11,3.6324,-0.9832,4.6156
2017-01-12,3.2343,-1.105,4.3393
2017-01-13,2.8848,-1.1636,4.0484
2017-01-17,2.393,-1.3243,3.7173
2017-01-18,2.1273,-1.2721,3.3993
2017-01-19,2.0711,-1.0626,3.1337
2017-01-20,1.9117,-0.9776,2.8893
2017-01-23,1.8512,-0.8304,2.6817
2017-01-24,1.9614,-0.5762,2.5376
2017-01-25,2.0621,-0.3804,2.4425
2017-01-26,2.2659,-0.1413,2.4072
2017-01-27,2.5688,0.1293,2.4395
2017-01-30,2.6373,0.1582,2.4791
2017-01-31,2.5939,0.0918,2.502
2017-02-01,2.9108,0.327,2.5838
2017-02-02,3.2408,0.5256,2.7152
2017-02-03,3.3819,0.5333,2.8485
2017-02-06,3.6876,0.6712,3.0163
2017-02-07,4.0302,0.8111,3.2191
2017-02-08,4.2113,0.7938,3.4176
2017-02-09,4.1273,0.5678,3.5595
2017-02-10,3.7942,0.1878,3.6064
2017-02-13,3.0721,-0.4275,3.4996
2017-02-14,2.5032,-0.7971,3.3003
2017-02-15,2.0465,-1.0031,3.0495
2017-02-16,1.5257,-1.219,2.7448
2017-02-17,1.0988,-1.3168,2.4156
2017-02-21,1.0581,-1.086,2.1441
2017-02-22,0.9894,-0.9238,1.9131
2017-02-23,0.105,-1.4465,1.5515
2017-02-24,-0.5117,-1.6505,1.1389
2017-02-27,-0.7537,-1.514,0.7604
2017-02-28,-1.1684,-1.543,0.3746
2017-03-01,-1.3755,-1.4001,0.0246
2017-03-02,-1.8245,-1.4792,-0.3452
2017-03-03,-2.2009,-1.4845,-0.7163
2017-03-06,-2.5313,-1.452,-1.0793
2017-03-07,-2.676,-1.2773,-1.3987
2017-03-08,-2.7733,-1.0997,-1.6736
2017-03-09,-2.8194,-0.9167,-1.9028
2017-03-10,-2.7772,-0.6996,-2.0776
2017-03-13,-2.4947,-0.3336,-2.1611
2017-03-14,-2.2505,-0.0716,-2.1789
2017-03-15,-1.9721,0.1655,-2.1376
2017-03-16,-1.631,0.4052,-2.0363
2017-03-17,-1.1649,0.6971,-1.862
2017-03-20,-0.5168,1.0761,-1.593
2017-03-21,-0.2856,1.0459,-1.3315
2017-03-22,0.0712,1.1221,-1.051
2017-03-23,0.2717,1.0581,-0.7864
2017-03-24,0.456,0.994,-0.5379
2017-03-27,0.6575,0.9563,-0.2989
2017-03-28,0.7631,0.8496,-0.0865
2017-03-29,0.8093,0.7166,0.0927
2017-03-30,1.0005,0.7263,0.2743
2017-03-31,1.1015,0.6618,0.4397
2017-04-03,1.1242,0.5476,0.5766
2017-04-04,0.5229,-0.043,0.5659
2017-04-05,-0.014,-0.4639,0.4499
2017-04-06,-0.3763,-0.6609,0.2846
2017-04-07,-0.6901,-0.7798,0.0897
2017-04-10,-1.1324,-0.9776,-0.1547
2017-04-11,-1.438,-1.0266,-0.4114
2017-04-12,-1.7257,-1.0515,-0.6742
2017-04-13,-2.0766,-1.1219,-0.9547
2017-04-17,-2.0296,-0.8599,-1.1697
2017-04-18,-1.9648,-0.6361,-1.3287
2017-04-19,-1.8605,-0.4254,-1.4351
2017-04-20,-1.6316,-0.1572,-1.4744
2017-04-21,-1.4001,0.0594,-1.4595
2017-04-24,-1.1015,0.2864,-1.3879
2017-04-25,-0.7122,0.5406,-1.2528
2017-04-26,-0.4565,0.637,-1.0935
2017-04-27,-0.1218,0.7774,-0.8992
2017-04-28,0.035,0.7473,-0.7123
2017-05-01,0.3441,0.8451,-0.501
2017-05-02,0.3303,0.665,-0.3348
2017-05-03,0.3771,0.5695,-0.1924
2017-05-04,0.3776,0.456,-0.0784
2017-05-05,0.3744,0.3623,0.0122
2017-05-08,0.2808,0.2149,0.0659
2017-05-09,0.2177,0.1215,0.0962
2017-05-10,1.6297,1.2268,0.4029
2017-05-11,3.133,2.184,0.9489
2017-05-12,4.3859,2.7496,1.6363
2017-05-15,5.8297,3.3547,2.475
2017-05-16,7.0939,3.6951,3.3988
2017-05-17,7.2784,3.1037,4.1747
2017-05-18,7.7668,2.8737,4.8931
2017-05-19,8.2947,2.7212,5.5734
2017-05-22,8.845,2.6173,6.2278
2017-05-23,9.0263,2.2388,6.7875
2017-05-24,9.1882,1.9206,7.2676
2017-05-25,9.1857,1.5345,7.6512
2017-05-26,9.3646,1.3707,7.9939
2017-05-30,9.6398,1.3167,8.3231
2017-05-31,9.704,1.1048,8.5993
2017-06-01,9.6446,0.8363,8.8083
2017-06-02,9.4307,0.4979,8.9328
2017-06-05,9.5042,0.4571,9.0471
2017-06-06,9.4001,0.2824,9.1177
2017-06-07,9.3533,0.1885,9.1648
2017-06-08,10.0733,0.7268,9.3465
2017-06-09,9.6977,0.2809,9.4167
2017-06-12,9.3224,-0.0755,9.3979
2017-06-13,9.0362,-0.2893,9.3255
2017-06-14,8.7346,-0.4728,9.2073
2017-06-15,8.4505,-0.6054,9.056
2017-06-16,8.0719,-0.7873,8.8592
2017-06-19,8.1379,-0.577,8.7149
2017-06-20,8.0786,-0.5091,8.5876
2017-06-21,8.1299,-0.3662,8.4961
2017-06-22,7.9897,-0.4051,8.3948
2017-06-23,7.4266,-0.7746,8.2012
2017-06-26,6.7668,-1.1475,7.9143
2017-06-27,5.7284,-1.7487,7.4771
2017-06-28,5.262,-1.7721,7.0341
2017-06-29,4.4322,-2.0815,6.5137
2017-06-30,3.5624,-2.361,5.9235
2017-07-03,2.4232,-2.8002,5.2234
2017-07-05,1.7997,-2.7389,4.5387
2017-07-06,1.3251,-2.5709,3.8959
2017-07-07,1.1997,-2.157,3.3567
2017-07-10,1.6415,-1.3722,3.0137
2017-07-11,2.1428,-0.6967,2.8395
2017-07-12,3.04,0.1604,2.8796
2017-07-13,3.5583,0.543,3.0153
2017-07-14,4.2685,1.0025,3.266
2017-07-17,4.7204,1.1636,3.5569
2017-07-18,5.1571,1.2802,3.8769
2017-07-19,5.3719,1.196,4.1759
2017-07-20,5.6704,1.1956,4.4748
2017-07-21,5.8875,1.1301,4.7573
2017-07-24,5.8349,0.8621,4.9728
2017-07-25,5.6634,0.5525,5.111
2017-07-26,5.6169,0.4047,5.2121
2017-07-27,5.0761,-0.1089,5.1849
2017-07-28,4.8059,-0.3032,5.1091
2017-07-31,4.3895,-0.5757,4.9652
2017-08-01,4.1712,-0.6352,4.8064
2017-08-02,3.9446,-0.6894,4.6341
2017-08-03,3.8889,-0.5961,4.485
2017-08-04,3.8592,-0.5007,4.3599
2017-08-07,4.2019,-0.1264,4.3283
2017-08-08,4.259,-0.0554,4.3144
2017-08-09,4.3996,0.0682,4.3315
2017-08-10,3.8717,-0.3678,4.2395
2017-08-11,2.7136,-1.2207,3.9343
2017-08-14,2.7677,-0.9333,3.701
2017-08-15,2.6652,-0.8286,3.4938
2017-08-16,2.4086,-0.8682,3.2768
2017-08-17,1.8865,-1.1122,2.9987
