date,MACD_Hist,MACD,MACD_Signal
2008-11-10,0.9923,-3.292,-4.2843
2008-11-11,0.6892,-3.4229,-4.112
2008-11-12,0.2478,-3.8023,-4.0501
2008-11-13,0.3301,-3.6374,-3.9675
2008-11-14,0.1147,-3.8242,-3.9389
2008-11-17,-0.0555,-4.0083,-3.9527
2008-11-18,-0.0243,-3.9832,-3.9588
2008-11-19,-0.3127,-4.3497,-4.037
2008-11-20,-0.8327,-5.0779,-4.2452
2008-11-21,-0.8191,-5.2691,-4.45
2008-11-24,-0.3633,-4.9041,-4.5408
2008-11-25,0.0211,-4.5144,-4.5355
2008-11-26,0.5084,-3.9,-4.4084
2008-11-28,0.8938,-3.2912,-4.1849
2008-12-01,0.6173,-3.4133,-4.0306
2008-12-02,0.6501,-3.2179,-3.8681
2008-12-03,0.8027,-2.8647,-3.6674
2008-12-04,0.7608,-2.7165,-3.4772
2008-12-05,0.8941,-2.3596,-3.2537
2008-12-08,1.1564,-1.8081,-2.9646
2008-12-09,1.1915,-1.4752,-2.6667
2008-12-10,1.2143,-1.1488,-2.3631
2008-12-11,1.048,-1.0531,-2.1011
2008-12-12,0.975,-0.8824,-1.8574
2008-12-15,0.8159,-0.8375,-1.6534
2008-12-16,0.952,-0.4634,-1.4154
2008-12-17,0.9436,-0.2359,-1.1795
2008-12-18,0.7911,-0.1906,-0.9817
2008-12-19,0.5928,-0.2408,-0.8335
2008-12-22,0.3729,-0.3674,-0.7403
2008-12-23,0.1648,-0.5343,-0.6991
2008-12-24,0.0641,-0.619,-0.6831
2008-12-26,0.0357,-0.6384,-0.6742
2008-12-29,0.0062,-0.6664,-0.6726
2008-12-30,0.125,-0.5163,-0.6413
2008-12-31,0.2798,-0.2915,-0.5714
2009-01-02,0.541,0.1049,-0.4361
2009-01-05,0.6733,0.4055,-0.2678
2009-01-06,0.7629,0.6858,-0.0771
2009-01-07,0.6011,0.6743,0.0732
2009-01-08,0.4912,0.6872,0.196
2009-01-09,0.2703,0.5338,0.2636
2009-01-12,-0.0214,0.2369,0.2582
2009-01-13,-0.1952,0.0143,0.2094
2009-01-14,-0.4707,-0.3789,0.0918
2009-01-15,-0.6176,-0.6802,-0.0626
2009-01-16,-0.6346,-0.8559,-0.2213
2009-01-20,-0.8965,-1.3419,-0.4454
2009-01-21,-0.7875,-1.4298,-0.6423
2009-01-22,-0.7551,-1.5861,-0.8311
2009-01-23,-0.6646,-1.6618,-0.9972
2009-01-26,-0.5276,-1.6566,-1.1291
2009-01-27,-0.3495,-1.5659,-1.2165
2009-01-28,-0.0259,-1.2489,-1.2229
2009-01-29,0.0081,-1.2128,-1.2209
2009-01-30,-0.0696,-1.3079,-1.2383
2009-02-02,-0.1193,-1.3875,-1.2681
2009-02-03,-0.0586,-1.3414,-1.2828
2009-02-04,-0.032,-1.3228,-1.2908
2009-02-05,0.0773,-1.1942,-1.2715
2009-02-06,0.307,-0.8877,-1.1947
2009-02-09,0.4536,-0.6278,-1.0813
2009-02-10,0.2769,-0.7352,-1.0121
2009-02-11,0.1921,-0.772,-0.9641
2009-02-12,0.1415,-0.7872,-0.9287
2009-02-13,0.0534,-0.8619,-0.9154
2009-02-17,-0.2222,-1.1931,-0.9709
2009-02-18,-0.3865,-1.4541,-1.0675
2009-02-19,-0.5137,-1.7097,-1.196
2009-02-20,-0.6042,-1.9512,-1.347
2009-02-23,-0.7937,-2.3392,-1.5454
2009-02-24,-0.6762,-2.3907,-1.7145
2009-02-25,-0.5903,-2.4523,-1.8621
2009-02-26,-0.5684,-2.5725,-2.0042
2009-02-27,-0.6145,-2.7722,-2.1578
2009-03-02,-0.804,-3.1627,-2.3588
2009-03-03,-0.8929,-3.4749,-2.582
2009-03-04,-0.7724,-3.5475,-2.7751
2009-03-05,-0.818,-3.7976,-2.9796
2009-03-06,-0.7689,-3.9408,-3.1718
2009-03-09,-0.7206,-4.0726,-3.352
2009-03-10,-0.3629,-3.8056,-3.4427
2009-03-11,-0.0583,-3.5156,-3.4573
2009-03-12,0.3497,-3.0202,-3.3699
2009-03-13,0.6555,-2.5505,-3.206
2009-03-16,0.8273,-2.1718,-2.9992
2009-03-17,1.0671,-1.6653,-2.7324
2009-03-18,1.298,-1.1099,-2.4079
2009-03-19,1.3335,-0.7411,-2.0745
2009-03-20,1.1624,-0.6215,-1.7839
2009-03-23,1.3634,-0.0797,-1.4431
2009-03-24,1.3334,0.2237,-1.1097
2009-03-25,1.3021,0.5179,-0.7842
2009-03-26,1.3273,0.8749,-0.4524
2009-03-27,1.1819,1.025,-0.1569
2009-03-30,0.8503,0.9059,0.0557
2009-03-31,0.6439,0.8606,0.2166
2009-04-01,0.5771,0.9381,0.3609
2009-04-02,0.653,1.1771,0.5242
2009-04-03,0.7145,1.4173,0.7028
2009-04-06,0.667,1.5366,0.8695
2009-04-07,0.47,1.457,0.987
2009-04-08,0.369,1.4482,1.0793
2009-04-09,0.4858,1.6865,1.2007
2009-04-13,0.5239,1.8556,1.3317
2009-04-14,0.4137,1.8489,1.4351
2009-04-15,0.3673,1.8943,1.527
2009-04-16,0.3848,2.008,1.6232
2009-04-17,0.3979,2.1205,1.7227
2009-04-20,0.1365,1.8933,1.7568
2009-04-21,0.0536,1.8238,1.7702
2009-04-22,-0.0505,1.707,1.7575
2009-04-23,-0.0762,1.6623,1.7385
2009-04-24,-0.0218,1.7112,1.733
2009-04-27,-0.0547,1.6646,1.7194
2009-04-28,-0.1054,1.5876,1.693
2009-04-29,-0.0309,1.6544,1.6853
2009-04-30,0.004,1.6902,1.6863
2009-05-01,0.0402,1.7365,1.6963
2009-05-04,0.2362,1.9916,1.7554
2009-05-05,0.3108,2.1439,1.8331
2009-05-06,0.4249,2.3642,1.9393
2009-05-07,0.3747,2.4076,2.033
2009-05-08,0.4403,2.5834,2.1431
2009-05-11,0.3278,2.5528,2.225
2009-05-12,0.2026,2.4782,2.2756
2009-05-13,-0.0534,2.2089,2.2623
2009-05-14,-0.1832,2.0333,2.2165
2009-05-15,-0.3217,1.8143,2.136
2009-05-18,-0.2504,1.8231,2.0735
2009-05-19,-0.2184,1.8004,2.0189
2009-05-20,-0.2443,1.7135,1.9578
2009-05-21,-0.3485,1.5222,1.8707
2009-05-22,-0.4247,1.3398,1.7645
2009-05-26,-0.3208,1.3635,1.6843
2009-05-27,-0.3583,1.2365,1.5947
2009-05-28,-0.2977,1.2226,1.5203
2009-05-29,-0.1553,1.3262,1.4815
2009-06-01,0.0716,1.571,1.4994
2009-06-02,0.2015,1.7512,1.5497
2009-06-03,0.1816,1.7768,1.5951
2009-06-04,0.2013,1.8467,1.6455
2009-06-05,0.1893,1.8821,1.6928
2009-06-08,0.1315,1.8572,1.7257
2009-06-09,0.1034,1.8549,1.7515
2009-06-10,0.049,1.8127,1.7638
2009-06-11,0.0231,1.7926,1.7695
2009-06-12,0.0061,1.7771,1.771
2009-06-15,-0.1602,1.5708,1.731
2009-06-16,-0.3522,1.2908,1.643
2009-06-17,-0.4748,1.0495,1.5243
2009-06-18,-0.4979,0.9019,1.3998
2009-06-19,-0.5105,0.7616,1.2722
2009-06-22,-0.6794,0.4229,1.1023
2009-06-23,-0.7552,0.1583,0.9135
2009-06-24,-0.7224,0.0105,0.7329
2009-06-25,-0.5455,0.051,0.5965
2009-06-26,-0.4268,0.0631,0.4898
2009-06-29,-0.2796,0.1404,0.4199
2009-06-30,-0.2243,0.1395,0.3639
2009-07-01,-0.157,0.1676,0.3246
2009-07-02,-0.2704,-0.0134,0.257
2009-07-06,-0.3302,-0.1558,0.1745
2009-07-07,-0.4631,-0.4044,0.0587
2009-07-08,-0.5264,-0.5993,-0.0729
2009-07-09,-0.527,-0.7317,-0.2047
2009-07-10,-0.5113,-0.8438,-0.3325
2009-07-13,-0.3349,-0.7511,-0.4162
2009-07-14,-0.1706,-0.6295,-0.4589
2009-07-15,0.1146,-0.3156,-0.4302
2009-07-16,0.2818,-0.078,-0.3598
2009-07-17,0.4401,0.1904,-0.2497
2009-07-20,0.5825,0.4783,-0.1041
2009-07-21,0.6701,0.7335,0.0634
2009-07-22,0.6881,0.9235,0.2354
2009-07-23,0.7958,1.2302,0.4344
2009-07-24,0.8431,1.4883,0.6451
2009-07-27,0.8412,1.6967,0.8555
2009-07-28,0.7588,1.8039,1.0451
2009-07-29,0.6426,1.8484,1.2058
2009-07-30,0.5901,1.9434,1.3533
2009-07-31,0.5228,2.0068,1.484
2009-08-03,0.5437,2.1637,1.62
2009-08-04,0.5302,2.2827,1.7525
2009-08-05,0.4594,2.3268,1.8674
2009-08-06,0.3408,2.2933,1.9525
2009-08-07,0.3144,2.3456,2.0312
2009-08-10,0.2494,2.3429,2.0935
2009-08-11,0.0961,2.2136,2.1175
2009-08-12,0.0439,2.1725,2.1285
2009-08-13,0.0387,2.1769,2.1382
2009-08-14,-0.0359,2.0933,2.1292
2009-08-17,-0.2585,1.8061,2.0646
2009-08-18,-0.3535,1.6228,1.9762
2009-08-19,-0.357,1.53,1.887
2009-08-20,-0.2919,1.5221,1.814
2009-08-21,-0.126,1.6565,1.7825
2009-08-24,-0.0323,1.7421,1.7744
2009-08-25,0.0247,1.8053,1.7806
2009-08-26,0.0435,1.835,1.7915
2009-08-27,0.0514,1.8557,1.8043
2009-08-28,0.0359,1.8492,1.8133
2009-08-31,-0.0509,1.7497,1.8006
2009-09-01,-0.2633,1.4714,1.7348
2009-09-02,-0.4227,1.2064,1.6291
2009-09-03,-0.4623,1.0512,1.5135
2009-09-04,-0.3868,1.0301,1.4168
2009-09-08,-0.2759,1.072,1.3478
2009-09-09,-0.1538,1.1556,1.3094
2009-09-10,-0.0135,1.2926,1.306
2009-09-11,0.062,1.3835,1.3215
2009-09-14,0.1265,1.4797,1.3532
2009-09-15,0.1761,1.5733,1.3972
2009-09-16,0.2873,1.7563,1.469
2009-09-17,0.2858,1.8263,1.5405
2009-09-18,0.2603,1.8658,1.6055
2009-09-21,0.1988,1.854,1.6552
2009-09-22,0.1743,1.8731,1.6988
2009-09-23,0.0775,1.7957,1.7182
2009-09-24,-0.0775,1.6213,1.6988
2009-09-25,-0.2219,1.4215,1.6433
2009-09-28,-0.1964,1.3979,1.5942
2009-09-29,-0.205,1.338,1.543
2009-09-30,-0.2399,1.2431,1.483
2009-10-01,-0.4281,0.9479,1.376
2009-10-02,-0.5686,0.6652,1.2338
2009-10-05,-0.5405,0.5582,1.0987
2009-10-06,-0.4095,0.5868,0.9963
2009-10-07,-0.2965,0.6257,0.9222
2009-10-08,-0.1668,0.7137,0.8805
2009-10-09,-0.0434,0.8263,0.8697
2009-10-12,0.0552,0.9386,0.8835
2009-10-13,0.0919,0.9984,0.9064
2009-10-14,0.22,1.1814,0.9614
2009-10-15,0.3055,1.3433,1.0378
2009-10-16,0.2812,1.3893,1.1081
2009-10-19,0.2986,1.4814,1.1828
2009-10-20,0.2461,1.4904,1.2443
2009-10-21,0.1264,1.4023,1.2759
2009-10-22,0.1033,1.405,1.3017
2009-10-23,-0.0083,1.2914,1.2997
2009-10-26,-0.1642,1.0944,1.2586
2009-10-27,-0.2962,0.8884,1.1846
2009-10-28,-0.5024,0.5566,1.059
2009-10-29,-0.472,0.469,0.941
2009-10-30,-0.634,0.1485,0.7825
2009-11-02,-0.6609,-0.0437,0.6172
2009-11-03,-0.6277,-0.1674,0.4603
2009-11-04,-0.561,-0.2409,0.32
2009-11-05,-0.3695,-0.1418,0.2277
2009-11-06,-0.2143,-0.0402,0.1741
2009-11-09,0.0483,0.2345,0.1862
2009-11-10,0.21,0.4487,0.2387
2009-11-11,0.3339,0.656,0.3222
2009-11-12,0.3196,0.7216,0.4021
2009-11-13,0.3279,0.8119,0.484
2009-11-16,0.4129,1.0002,0.5873
2009-11-17,0.4475,1.1466,0.6991
2009-11-18,0.4349,1.2428,0.8079
2009-11-19,0.3043,1.1883,0.8839
2009-11-20,0.1736,1.1009,0.9273
2009-11-23,0.1628,1.1308,0.968
2009-11-24,0.1495,1.1549,1.0054
2009-11-25,0.1491,1.1917,1.0427
2009-11-27,0.016,1.0626,1.0467
2009-11-30,-0.0542,0.9789,1.0331
2009-12-01,-0.018,1.0106,1.0286
2009-12-02,-0.0069,1.0199,1.0269
2009-12-03,-0.0645,0.9462,1.0107
2009-12-04,-0.0662,0.928,0.9942
2009-12-07,-0.0837,0.8895,0.9733
2009-12-08,-0.1777,0.7511,0.9288
2009-12-09,-0.2095,0.6669,0.8764
2009-12-10,-0.187,0.6427,0.8297
2009-12-11,-0.1406,0.654,0.7946
2009-12-14,-0.0629,0.7159,0.7788
2009-12-15,-0.0512,0.7148,0.766
2009-12-16,-0.0373,0.7194,0.7567
2009-12-17,-0.1191,0.6079,0.7269
2009-12-18,-0.1688,0.516,0.6847
2009-12-21,-0.1259,0.5274,0.6533
2009-12-22,-0.0728,0.5623,0.6351
2009-12-23,-0.0275,0.6008,0.6282
2009-12-24,0.0305,0.6663,0.6358
2009-12-28,0.0747,0.7293,0.6545
2009-12-29,0.0825,0.7576,0.6752
2009-12-30,0.0742,0.7679,0.6937
2009-12-31,-0.0101,0.681,0.6912
2010-01-04,0.0518,0.756,0.7041
2010-01-05,0.1007,0.83,0.7293
2010-01-06,0.1245,0.8849,0.7604
2010-01-07,0.1566,0.9562,0.7996
2010-01-08,0.1855,1.0314,0.8459
2010-01-11,0.1963,1.0914,0.895
2010-01-12,0.1164,1.0405,0.9241
2010-01-13,0.1131,1.0654,0.9524
2010-01-14,0.1161,1.0975,0.9814
2010-01-15,0.0207,1.0073,0.9866
2010-01-19,0.0414,1.0384,0.9969
2010-01-20,-0.0315,0.9575,0.9891
2010-01-21,-0.2244,0.7086,0.933
2010-01-22,-0.5009,0.3069,0.8078
2010-01-25,-0.6196,0.0333,0.6529
2010-01-26,-0.6968,-0.2181,0.4787
2010-01-27,-0.6798,-0.3711,0.3087
2010-01-28,-0.7168,-0.5873,0.1295
2010-01-29,-0.7789,-0.8441,-0.0652
2010-02-01,-0.6698,-0.9025,-0.2327
2010-02-02,-0.4799,-0.8326,-0.3526
2010-02-03,-0.3677,-0.8122,-0.4446
2010-02-04,-0.4903,-1.0575,-0.5671
2010-02-05,-0.5223,-1.22,-0.6977
2010-02-08,-0.5577,-1.3949,-0.8371
2010-02-09,-0.4582,-1.4099,-0.9517
2010-02-10,-0.3765,-1.4223,-1.0458
2010-02-11,-0.2245,-1.3265,-1.1019
2010-02-12,-0.1132,-1.2435,-1.1303
2010-02-16,0.0813,-1.0287,-1.1099
2010-02-17,0.2422,-0.8072,-1.0494
2010-02-18,0.3814,-0.5726,-0.954
2010-02-19,0.4721,-0.3639,-0.836
2010-02-22,0.5131,-0.1947,-0.7077
2010-02-23,0.4321,-0.1676,-0.5997
2010-02-24,0.4287,-0.0639,-0.4925
2010-02-25,0.399,0.0062,-0.3928
2010-02-26,0.3675,0.0666,-0.3009
2010-03-01,0.4046,0.2048,-0.1998
2010-03-02,0.4283,0.3356,-0.0927
2010-03-03,0.4279,0.4422,0.0143
2010-03-04,0.4268,0.5478,0.121
2010-03-05,0.5054,0.7527,0.2473
2010-03-08,0.5272,0.9063,0.3791
2010-03-09,0.5218,1.0314,0.5096
2010-03-10,0.519,1.1584,0.6393
2010-03-11,0.5149,1.2829,0.7681
2010-03-12,0.4789,1.3667,0.8878
2010-03-15,0.4251,1.4192,0.9941
2010-03-16,0.4187,1.5175,1.0987
2010-03-17,0.4268,1.6322,1.2054
2010-03-18,0.3947,1.6988,1.3041
2010-03-19,0.2737,1.6462,1.3725
2010-03-22,0.2107,1.6359,1.4252
2010-03-23,0.1994,1.6744,1.475
2010-03-24,0.132,1.64,1.508
2010-03-25,0.0569,1.5792,1.5223
2010-03-26,-0.0113,1.5082,1.5195
2010-03-29,-0.0202,1.4942,1.5144
2010-03-30,-0.0334,1.4726,1.506
2010-03-31,-0.0792,1.407,1.4862
2010-04-01,-0.0663,1.4034,1.4697
2010-04-05,-0.0068,1.4611,1.4679
2010-04-06,0.0353,1.512,1.4768
2010-04-07,0.003,1.4805,1.4775
2010-04-08,-0.0046,1.4718,1.4764
2010-04-09,0.0271,1.5102,1.4831
2010-04-12,0.0441,1.5383,1.4942
2010-04-13,0.0446,1.5499,1.5053
2010-04-14,0.1156,1.6498,1.5342
2010-04-15,0.1465,1.7173,1.5708
2010-04-16,0.0207,1.5966,1.576
2010-04-19,-0.0449,1.5198,1.5648
2010-04-20,-0.0297,1.5276,1.5573
2010-04-21,-0.0468,1.4988,1.5456
2010-04-22,-0.0462,1.4879,1.5341
2010-04-23,-0.0068,1.5256,1.5324
2010-04-26,-0.0252,1.5008,1.5261
2010-04-27,-0.2325,1.2354,1.4679
2010-04-28,-0.3062,1.0851,1.3914
2010-04-29,-0.2548,1.0729,1.3277
2010-04-30,-0.3518,0.888,1.2397
2010-05-03,-0.3073,0.8556,1.1629
2010-05-04,-0.4545,0.5948,1.0493
2010-05-05,-0.5772,0.3278,0.905
2010-05-06,-0.8796,-0.1945,0.6851
2010-05-07,-1.1366,-0.7357,0.4009
2010-05-10,-0.929,-0.7604,0.1687
2010-05-11,-0.7729,-0.7974,-0.0245
2010-05-12,-0.5308,-0.6881,-0.1572
2010-05-13,-0.4431,-0.7111,-0.268
2010-05-14,-0.4964,-0.8885,-0.3921
2010-05-17,-0.4964,-1.0126,-0.5162
2010-05-18,-0.5646,-1.2219,-0.6573
2010-05-19,-0.6126,-1.4231,-0.8105
2010-05-20,-0.8725,-1.9011,-1.0286
2010-05-21,-0.8797,-2.1283,-1.2485
2010-05-24,-0.9164,-2.3941,-1.4776
2010-05-25,-0.8711,-2.5665,-1.6954
2010-05-26,-0.8228,-2.724,-1.9011
2010-05-27,-0.5031,-2.5299,-2.0269
2010-05-28,-0.3465,-2.46,-2.1135
2010-06-01,-0.3284,-2.524,-2.1956
2010-06-02,-0.101,-2.3219,-2.2209
2010-06-03,0.0912,-2.1068,-2.1981
2010-06-04,-0.0213,-2.2246,-2.2034
2010-06-07,-0.1554,-2.3977,-2.2422
2010-06-08,-0.1388,-2.4158,-2.2769
2010-06-09,-0.1368,-2.4479,-2.3111
2010-06-10,0.0906,-2.1979,-2.2885
2010-06-11,0.2831,-1.9347,-2.2177
2010-06-14,0.3981,-1.72,-2.1182
2010-06-15,0.6277,-1.3336,-1.9613
2010-06-16,0.754,-1.0188,-1.7728
2010-06-17,0.8213,-0.7462,-1.5674
2010-06-18,0.8085,-0.5569,-1.3653
2010-06-21,0.7501,-0.4277,-1.1778
2010-06-22,0.5676,-0.4683,-1.0359
2010-06-23,0.4111,-0.522,-0.9331
2010-06-24,0.1845,-0.7025,-0.887
2010-06-25,0.0695,-0.8002,-0.8696
2010-06-28,-0.0199,-0.8945,-0.8746
2010-06-29,-0.2788,-1.2231,-0.9443
2010-06-30,-0.481,-1.5455,-1.0645
2010-07-01,-0.6022,-1.8173,-1.2151
2010-07-02,-0.6712,-2.0541,-1.3829
2010-07-06,-0.6239,-2.1628,-1.5389
2010-07-07,-0.341,-1.9651,-1.6241
2010-07-08,-0.0638,-1.7038,-1.6401
2010-07-09,0.1794,-1.4159,-1.5952
2010-07-12,0.3413,-1.1686,-1.5099
2010-07-13,0.5428,-0.8315,-1.3742
2010-07-14,0.6525,-0.5586,-1.2111
2010-07-15,0.7,-0.3361,-1.0361
2010-07-16,0.5098,-0.3989,-0.9086
2010-07-19,0.4123,-0.3933,-0.8056
2010-07-20,0.4129,-0.2895,-0.7024
2010-07-21,0.308,-0.3173,-0.6253
2010-07-22,0.3844,-0.1448,-0.5292
2010-07-23,0.4776,0.0677,-0.4098
2010-07-26,0.588,0.3252,-0.2628
2010-07-27,0.6282,0.5224,-0.1058
2010-07-28,0.5755,0.6136,0.0381
2010-07-29,0.4774,0.6349,0.1575
2010-07-30,0.3883,0.6428,0.2545
2010-08-02,0.4686,0.8403,0.3717
2010-08-03,0.4565,0.9423,0.4858
2010-08-04,0.4685,1.0714,0.6029
2010-08-05,0.4382,1.1507,0.7125
2010-08-06,0.3606,1.1632,0.8026
2010-08-09,0.324,1.2076,0.8836
2010-08-10,0.2366,1.1794,0.9428
2010-08-11,-0.0353,0.8986,0.934
2010-08-12,-0.2552,0.6149,0.8701
2010-08-13,-0.408,0.3601,0.7681
2010-08-16,-0.4926,0.1524,0.645
2010-08-17,-0.4408,0.094,0.5348
2010-08-18,-0.3773,0.0631,0.4404
2010-08-19,-0.4437,-0.1142,0.3295
2010-08-20,-0.4874,-0.2797,0.2077
2010-08-23,-0.517,-0.4386,0.0784
2010-08-24,-0.6109,-0.6852,-0.0743
2010-08-25,-0.6109,-0.8379,-0.227
2010-08-26,-0.6221,-1.0046,-0.3825
2010-08-27,-0.489,-0.9938,-0.5048
2010-08-30,-0.4742,-1.0975,-0.6233
2010-08-31,-0.4344,-1.1664,-0.7319
2010-09-01,-0.179,-0.9557,-0.7767
2010-09-02,0.062,-0.6993,-0.7612
2010-09-03,0.3073,-0.3771,-0.6844
2010-09-07,0.3715,-0.2201,-0.5915
2010-09-08,0.4467,-0.0331,-0.4798
2010-09-09,0.5074,0.1544,-0.353
2010-09-10,0.5579,0.3444,-0.2135
2010-09-13,0.6413,0.5881,-0.0532
2010-09-14,0.6559,0.7668,0.1108
2010-09-15,0.6572,0.9323,0.2751
2010-09-16,0.6191,1.0489,0.4299
2010-09-17,0.5231,1.0837,0.5606
2010-09-20,0.5402,1.2358,0.6957
2010-09-21,0.5015,1.3226,0.8211
2010-09-22,0.4078,1.3308,0.923
2010-09-23,0.2604,1.2485,0.9881
2010-09-24,0.2936,1.355,1.0615
2010-09-27,0.2542,1.3792,1.125
2010-09-28,0.2314,1.4143,1.1829
2010-09-29,0.1815,1.4098,1.2283
2010-09-30,0.1078,1.363,1.2552
2010-10-01,0.0751,1.3491,1.274
2010-10-04,-0.0158,1.2543,1.27
2010-10-05,0.0626,1.3483,1.2857
2010-10-06,0.0961,1.4059,1.3097
2010-10-07,0.0912,1.4238,1.3325
2010-10-08,0.1125,1.4732,1.3607
2010-10-11,0.1148,1.5041,1.3894
2010-10-12,0.1205,1.5399,1.4195
2010-10-13,0.1628,1.623,1.4602
2010-10-14,0.1382,1.6329,1.4947
2010-10-15,0.1172,1.6412,1.524
2010-10-18,0.1376,1.6961,1.5584
2010-10-19,0.0135,1.5753,1.5618
2010-10-20,-0.0065,1.5536,1.5602
2010-10-21,-0.0164,1.5397,1.5561
2010-10-22,-0.022,1.5286,1.5506
2010-10-25,-0.016,1.5306,1.5466
2010-10-26,-0.0242,1.5163,1.5405
2010-10-27,-0.0638,1.4608,1.5246
2010-10-28,-0.0979,1.4022,1.5001
2010-10-29,-0.1221,1.3474,1.4696
2010-11-01,-0.1417,1.2924,1.4341
2010-11-02,-0.0993,1.31,1.4093
2010-11-03,-0.0501,1.3467,1.3968
2010-11-04,0.1181,1.5444,1.4263
2010-11-05,0.234,1.7187,1.4848
2010-11-08,0.2658,1.817,1.5512
2010-11-09,0.2015,1.8031,1.6016
2010-11-10,0.1673,1.8108,1.6434
2010-11-11,0.0925,1.759,1.6666
2010-11-12,-0.0662,1.5838,1.65
2010-11-15,-0.1879,1.4151,1.603
2010-11-16,-0.3883,1.1176,1.5059
2010-11-17,-0.5036,0.8764,1.38
2010-11-18,-0.451,0.8162,1.2673
2010-11-19,-0.3848,0.7863,1.1711
2010-11-22,-0.3401,0.7459,1.086
2010-11-23,-0.4154,0.5667,0.9822
2010-11-24,-0.338,0.5597,0.8977
2010-11-26,-0.3692,0.4362,0.8054
2010-11-29,-0.3537,0.3633,0.717
2010-11-30,-0.3747,0.2486,0.6233
2010-12-01,-0.2132,0.3568,0.57
2010-12-02,-0.0071,0.5611,0.5682
2010-12-03,0.1383,0.7411,0.6028
2010-12-06,0.2084,0.8633,0.6549
2010-12-07,0.2399,0.9548,0.7149
2010-12-08,0.2693,1.0515,0.7822
2010-12-09,0.2971,1.1536,0.8565
2010-12-10,0.3371,1.2779,0.9408
2010-12-13,0.341,1.367,1.026
2010-12-14,0.3233,1.4301,1.1068
2010-12-15,0.2486,1.4176,1.169
2010-12-16,0.2242,1.4492,1.225
2010-12-17,0.1528,1.416,1.2632
2010-12-20,0.1076,1.3978,1.2901
2010-12-21,0.1124,1.4306,1.3182
2010-12-22,0.1223,1.4711,1.3488
2010-12-23,0.0983,1.4717,1.3734
2010-12-27,0.0688,1.4594,1.3906
2010-12-28,0.0455,1.4475,1.402
2010-12-29,0.0215,1.4289,1.4074
2010-12-30,-0.0203,1.382,1.4023
2010-12-31,-0.0563,1.332,1.3882
2011-01-03,-0.0056,1.3813,1.3868
2011-01-04,0.0094,1.3986,1.3892
2011-01-05,0.0477,1.4488,1.4011
2011-01-06,0.0405,1.4518,1.4112
2011-01-07,0.0051,1.4176,1.4125
2011-01-10,-0.0405,1.3619,1.4024
2011-01-11,-0.051,1.3386,1.3896
2011-01-12,0.0058,1.3969,1.3911
2011-01-13,0.0148,1.4096,1.3948
2011-01-14,0.0665,1.478,1.4114
2011-01-18,0.0966,1.5322,1.4356
2011-01-19,0.0163,1.4559,1.4396
2011-01-20,-0.0589,1.366,1.4249
2011-01-21,-0.0974,1.3031,1.4006
2011-01-24,-0.0826,1.2972,1.3799
2011-01-25,-0.0772,1.2834,1.3606
2011-01-26,-0.0502,1.2979,1.3481
2011-01-27,-0.0225,1.3199,1.3424
2011-01-28,-0.1611,1.1411,1.3022
2011-01-31,-0.1901,1.0645,1.2546
2011-02-01,-0.0783,1.1568,1.2351
2011-02-02,-0.0316,1.1955,1.2272
2011-02-03,0.0069,1.2358,1.2289
2011-02-04,0.0431,1.2827,1.2396
2011-02-07,0.1045,1.3703,1.2658
2011-02-08,0.1643,1.4712,1.3069
2011-02-09,0.1621,1.5095,1.3474
2011-02-10,0.1432,1.5264,1.3832
2011-02-11,0.1616,1.5852,1.4236
2011-02-14,0.1721,1.6387,1.4666
2011-02-15,0.1295,1.6285,1.499
2011-02-16,0.1359,1.6689,1.533
2011-02-17,0.1444,1.7135,1.5691
2011-02-18,0.1457,1.7512,1.6055
2011-02-22,-0.0481,1.5454,1.5935
2011-02-23,-0.2332,1.302,1.5352
2011-02-24,-0.3568,1.0892,1.446
2011-02-25,-0.3394,1.0218,1.3611
2011-02-28,-0.2707,1.0227,1.2935
2011-03-01,-0.367,0.8347,1.2017
2011-03-02,-0.4012,0.7002,1.1014
2011-03-03,-0.2674,0.7672,1.0346
2011-03-04,-0.2428,0.7311,0.9739
2011-03-07,-0.2898,0.6116,0.9014
2011-03-08,-0.239,0.6027,0.8417
2011-03-09,-0.2144,0.5737,0.7881
2011-03-10,-0.3514,0.3488,0.7002
2011-03-11,-0.3677,0.2406,0.6083
2011-03-14,-0.4146,0.0901,0.5047
2011-03-15,-0.5219,-0.1477,0.3742
2011-03-16,-0.7174,-0.5226,0.1948
2011-03-17,-0.6973,-0.6768,0.0205
2011-03-18,-0.654,-0.797,-0.143
2011-03-21,-0.4649,-0.7242,-0.2592
2011-03-22,-0.3484,-0.6948,-0.3463
2011-03-23,-0.2304,-0.6343,-0.4039
2011-03-24,-0.0615,-0.4808,-0.4193
2011-03-25,0.077,-0.3231,-0.4001
2011-03-28,0.1429,-0.2214,-0.3643
2011-03-29,0.2363,-0.069,-0.3053
2011-03-30,0.3432,0.1238,-0.2195
2011-03-31,0.3828,0.259,-0.1238
2011-04-01,0.4244,0.4067,-0.0177
2011-04-04,0.4354,0.5266,0.0912
2011-04-05,0.4174,0.6129,0.1955
2011-04-06,0.4092,0.707,0.2978
2011-04-07,0.3582,0.7456,0.3874
2011-04-08,0.2746,0.7307,0.456
2011-04-11,0.1781,0.6787,0.5006
2011-04-12,0.0406,0.5513,0.5107
2011-04-13,-0.0531,0.4444,0.4974
2011-04-14,-0.1071,0.3635,0.4707
