date,SMA
2017-11-28,93.9995
2017-11-29,94.278
2017-11-30,94.502
2017-12-01,94.767
2017-12-04,94.9125
2017-12-05,95.035
2017-12-06,95.057
2017-12-07,94.9835
2017-12-08,94.9865
2017-12-11,95.0385
2017-12-12,95.0975
2017-12-13,95.2275
2017-12-14,95.3545
2017-12-15,95.5035
2017-12-18,95.7325
2017-12-19,95.9485
2017-12-20,96.085
2017-12-21,96.257
2017-12-22,96.4315
2017-12-26,96.548
2017-12-27,96.6815
2017-12-28,96.78
2017-12-29,96.7695
2018-01-02,96.874
2018-01-03,97.1105
2018-01-04,97.309
2018-01-05,97.6445
2018-01-08,97.907
2018-01-09,98.1215
2018-01-10,98.2825
2018-01-11,98.431
2018-01-12,98.5805
2018-01-16,98.89
2018-01-17,99.2355
2018-01-18,99.5165
2018-01-19,99.8525
2018-01-22,100.3065
2018-01-23,100.68
2018-01-24,101.045
2018-01-25,101.5725
2018-01-26,102.8285
2018-01-29,104.0545
2018-01-30,105.013
2018-01-31,105.7035
2018-02-01,106.523
2018-02-02,107.3125
2018-02-05,107.7325
2018-02-06,108.318
2018-02-07,108.987
2018-02-08,109.4265
2018-02-09,110.028
2018-02-12,110.6075
2018-02-13,111.076
2018-02-14,111.512
2018-02-15 12:15:51,112.0255
